Distance_Run#7_(cm), Pressure_Run#7_(atm), Mass_density_Run#7_(g/cm3), Axial_velocity_Run#7_(cm/sec), Cross-section_area_Run#7_(cm2), Net_heat_production_from_gas-phase_reactions_Run#7_(erg/cm3-sec), EINO_Run#7_(g-NO/kg-fuel), EINO2_Run#7_(g-NO2/kg-fuel), EINOX_Run#7_(g-NOx/kg-fuel), EICO_Run#7_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#7_(), Temperature_Run#7_(K), Mole_fraction_H2_Run#7_(), Mole_fraction_H_Run#7_(), Mole_fraction_O_Run#7_(), Mole_fraction_O2_Run#7_(), Mole_fraction_OH_Run#7_(), Mole_fraction_H2O_Run#7_(), Mole_fraction_HO2_Run#7_(), Mole_fraction_H2O2_Run#7_(), Mole_fraction_CO_Run#7_(), Mole_fraction_CO2_Run#7_(), Mole_fraction_HCO_Run#7_(), Mole_fraction_CH2O_Run#7_(), Mole_fraction_N_Run#7_(), Mole_fraction_NH_Run#7_(), Mole_fraction_NNH_Run#7_(), Mole_fraction_NO_Run#7_(), Mole_fraction_NO2_Run#7_(), Mole_fraction_N2O_Run#7_(), Mole_fraction_N2_Run#7_(), Flow_rate_Run#7_(g/cm2-sec), Molecular_weight_Run#7_(g/mole)
4.988656e+000, 9.999997e-001, 3.298017e-004, 3.325645e+002, 1.000000e+000, 4.706011e+010, 4.627998e-005, 2.253749e-002, 2.260844e-002, 9.614681e-006, 8.519888e-001, 1.014436e+003, 3.793147e-002, 6.298220e-003, 2.427078e-003, 1.006395e-001, 9.348909e-004, 3.770319e-002, 6.816721e-005, 1.816629e-005, 2.517906e-001, 3.824351e-002, 1.680734e-006, 7.623019e-008, 3.426480e-009, 1.148384e-009, 1.975061e-009, 9.302531e-007, 5.671849e-010, 1.514859e-008, 5.239425e-001, 1.096803e-001, 2.745337e+001
4.989687e+000, 9.999997e-001, 3.196432e-004, 3.431337e+002, 1.000000e+000, 4.636103e+010, 5.308150e-005, 2.502610e-002, 2.510748e-002, 8.299986e-006, 8.421155e-001, 1.047713e+003, 3.619642e-002, 7.023654e-003, 2.980177e-003, 9.778988e-002, 9.935535e-004, 4.013744e-002, 6.221774e-005, 1.369051e-005, 2.492154e-001, 4.104012e-002, 1.746581e-006, 6.534966e-008, 4.431998e-009, 1.486358e-009, 2.418833e-009, 1.102971e-006, 6.246560e-010, 1.842882e-008, 5.245445e-001, 1.096803e-001, 2.748059e+001
4.990719e+000, 9.999997e-001, 3.104157e-004, 3.533338e+002, 1.000000e+000, 4.562511e+010, 5.995516e-005, 2.766511e-002, 2.775704e-002, 7.033886e-006, 8.319728e-001, 1.079915e+003, 3.448688e-002, 7.766479e-003, 3.588258e-003, 9.485540e-002, 1.063213e-003, 4.253498e-002, 5.695600e-005, 1.023993e-005, 2.465492e-001, 4.393533e-002, 1.798377e-006, 5.582731e-008, 5.603495e-009, 1.876111e-009, 2.910412e-009, 1.298879e-006, 6.922511e-010, 2.217775e-008, 5.251499e-001, 1.096803e-001, 2.750751e+001
4.991750e+000, 9.999997e-001, 3.020089e-004, 3.631693e+002, 1.000000e+000, 4.485717e+010, 6.681256e-005, 3.043997e-002, 3.054240e-002, 5.853592e-006, 8.215572e-001, 1.111059e+003, 3.281181e-002, 8.522747e-003, 4.241938e-003, 9.184839e-002, 1.144034e-003, 4.488216e-002, 5.227447e-005, 7.653555e-006, 2.437920e-001, 4.693233e-002, 1.837014e-006, 4.768971e-008, 6.938405e-009, 2.314939e-009, 3.447696e-009, 1.519230e-006, 7.689755e-010, 2.639328e-008, 5.257612e-001, 1.096803e-001, 2.753435e+001
4.992781e+000, 9.999997e-001, 2.943300e-004, 3.726441e+002, 1.000000e+000, 4.405952e+010, 7.357553e-005, 3.333355e-002, 3.344635e-002, 4.785036e-006, 8.108733e-001, 1.141163e+003, 3.118016e-002, 9.288462e-003, 4.929894e-003, 8.878493e-002, 1.235886e-003, 4.716440e-002, 4.808743e-005, 5.765970e-006, 2.409465e-001, 5.003154e-002, 1.863663e-006, 4.084012e-008, 8.429192e-009, 2.798598e-009, 4.027947e-009, 1.764982e-006, 8.536589e-010, 3.105397e-008, 5.263807e-001, 1.096803e-001, 2.756134e+001
4.993812e+000, 9.999997e-001, 2.873008e-004, 3.817614e+002, 1.000000e+000, 4.323336e+010, 8.017724e-005, 3.632686e-002, 3.644979e-002, 3.843461e-006, 7.999329e-001, 1.170244e+003, 2.960056e-002, 1.005962e-002, 5.639496e-003, 8.568389e-002, 1.338430e-003, 4.936685e-002, 4.432573e-005, 4.421554e-006, 2.380173e-001, 5.323084e-002, 1.879648e-006, 3.512289e-008, 1.006371e-008, 3.321598e-009, 4.647882e-009, 2.036762e-006, 9.449478e-010, 3.611765e-008, 5.270103e-001, 1.096803e-001, 2.758871e+001
4.994844e+000, 9.999997e-001, 2.808541e-004, 3.905243e+002, 1.000000e+000, 4.237965e+010, 8.656244e-005, 3.939978e-002, 3.953250e-002, 3.034607e-006, 7.887549e-001, 1.198319e+003, 2.808110e-002, 1.083222e-002, 6.357488e-003, 8.256598e-002, 1.451190e-003, 5.147493e-002, 4.093310e-005, 3.483691e-006, 2.350109e-001, 5.652578e-002, 1.886336e-006, 3.036660e-008, 1.182565e-008, 3.877506e-009, 5.303767e-009, 2.334840e-006, 1.041328e-009, 4.152164e-008, 5.276517e-001, 1.096803e-001, 2.761667e+001
4.995875e+000, 9.999997e-001, 2.749323e-004, 3.989358e+002, 1.000000e+000, 4.149968e+010, 9.268714e-005, 4.253180e-002, 4.267390e-002, 2.356314e-006, 7.773639e-001, 1.225404e+003, 2.662906e-002, 1.160235e-002, 7.070648e-003, 7.945267e-002, 1.573604e-003, 5.347496e-002, 3.786326e-005, 2.839301e-006, 2.319354e-001, 5.990983e-002, 1.885060e-006, 2.640850e-008, 1.369509e-008, 4.459242e-009, 5.991499e-009, 2.659121e-006, 1.141172e-009, 4.718443e-008, 5.283061e-001, 1.096803e-001, 2.764543e+001
4.996906e+000, 9.999997e-001, 2.694854e-004, 4.069993e+002, 1.000000e+000, 4.059530e+010, 9.851781e-005, 4.570278e-002, 4.585382e-002, 1.800399e-006, 7.657894e-001, 1.251517e+003, 2.525069e-002, 1.236617e-002, 7.766397e-003, 7.636531e-002, 1.705058e-003, 5.535474e-002, 3.507788e-005, 2.399569e-006, 2.288004e-001, 6.337463e-002, 1.877060e-006, 2.310556e-008, 1.564911e-008, 5.059356e-009, 6.706693e-009, 3.009155e-006, 1.242797e-009, 5.300903e-008, 5.289741e-001, 1.096803e-001, 2.767515e+001
4.997937e+000, 9.999997e-001, 2.644693e-004, 4.147187e+002, 1.000000e+000, 3.966900e+010, 1.040303e-004, 4.889360e-002, 4.905310e-002, 1.354620e-006, 7.540654e-001, 1.276674e+003, 2.395110e-002, 1.311998e-002, 8.433312e-003, 7.332426e-002, 1.844902e-003, 5.710400e-002, 3.254493e-005, 2.098033e-006, 2.256161e-001, 6.691029e-002, 1.863457e-006, 2.033755e-008, 1.766244e-008, 5.670277e-009, 7.444751e-009, 3.384157e-006, 1.344542e-009, 5.888736e-008, 5.296560e-001, 1.096803e-001, 2.770597e+001
4.998969e+000, 9.999997e-001, 2.598454e-004, 4.220985e+002, 1.000000e+000, 3.872376e+010, 1.092088e-004, 5.208674e-002, 5.225418e-002, 1.004462e-006, 7.422292e-001, 1.300894e+003, 2.273412e-002, 1.386021e-002, 9.061523e-003, 7.034828e-002, 1.992455e-003, 5.871471e-002, 3.023749e-005, 1.887148e-006, 2.223939e-001, 7.050558e-002, 1.845235e-006, 1.800583e-008, 1.970819e-008, 6.284532e-009, 8.200939e-009, 3.783043e-006, 1.444830e-009, 6.470556e-008, 5.303513e-001, 1.096803e-001, 2.773799e+001
5.000000e+000, 9.999997e-001, 2.555793e-004, 4.291442e+002, 1.000000e+000, 3.776294e+010, 1.140444e-004, 5.526668e-002, 5.544153e-002, 7.347173e-007, 7.303211e-001, 1.324195e+003, 2.160228e-002, 1.458352e-002, 9.642978e-003, 6.745401e-002, 2.146995e-003, 6.018131e-002, 2.813269e-005, 1.734317e-006, 2.191455e-001, 7.414820e-002, 1.823248e-006, 1.603055e-008, 2.175871e-008, 6.894937e-009, 8.970443e-009, 4.204473e-006, 1.542235e-009, 7.034961e-008, 5.310591e-001, 1.096803e-001, 2.777127e+001
5.001031e+000, 9.999997e-001, 2.516402e-004, 4.358618e+002, 1.000000e+000, 3.678997e+010, 1.185341e-004, 5.842021e-002, 5.860194e-002, 5.306636e-007, 7.183829e-001, 1.346596e+003, 2.055685e-002, 1.528677e-002, 1.017157e-002, 6.465570e-002, 2.307757e-003, 6.150075e-002, 2.621095e-005, 1.618031e-006, 2.158831e-001, 7.782499e-002, 1.798226e-006, 1.434726e-008, 2.378638e-008, 7.494731e-009, 9.748435e-009, 4.646897e-006, 1.635528e-009, 7.571064e-008, 5.317781e-001, 1.096803e-001, 2.780581e+001
5.002063e+000, 9.999997e-001, 2.480007e-004, 4.422583e+002, 1.000000e+000, 3.580797e+010, 1.226796e-004, 6.153660e-002, 6.172469e-002, 3.788610e-007, 7.064579e-001, 1.368116e+003, 1.959788e-002, 1.596705e-002, 1.064315e-002, 6.196510e-002, 2.473917e-003, 6.267247e-002, 2.445504e-005, 1.524516e-006, 2.126189e-001, 8.152216e-002, 1.770801e-006, 1.290343e-008, 2.576438e-008, 8.077618e-009, 1.053012e-008, 5.108614e-006, 1.723701e-009, 8.068966e-008, 5.325063e-001, 1.096803e-001, 2.784158e+001
5.004125e+000, 9.999997e-001, 2.415217e-004, 4.541220e+002, 1.000000e+000, 3.384461e+010, 1.299672e-004, 6.763837e-002, 6.783763e-002, 1.918692e-007, 6.827718e-001, 1.408601e+003, 1.793529e-002, 1.725150e-002, 1.140910e-002, 5.693139e-002, 2.819779e-003, 6.458049e-002, 2.138285e-005, 1.379128e-006, 2.061200e-001, 8.893769e-002, 1.710736e-006, 1.059359e-008, 2.949774e-008, 9.175054e-009, 1.208830e-008, 6.084609e-006, 1.882369e-009, 8.925611e-008, 5.339841e-001, 1.096803e-001, 2.791659e+001
5.006188e+000, 9.999997e-001, 2.359318e-004, 4.648816e+002, 1.000000e+000, 3.186625e+010, 1.360251e-004, 7.347248e-002, 7.368103e-002, 9.485161e-008, 6.596252e-001, 1.446018e+003, 1.658832e-002, 1.841859e-002, 1.195079e-002, 5.236935e-002, 3.176886e-003, 6.597612e-002, 1.880034e-005, 1.259297e-006, 1.997473e-001, 9.627299e-002, 1.645978e-006, 8.827001e-009, 3.280229e-008, 1.015828e-008, 1.361294e-008, 7.111576e-006, 2.014361e-009, 9.571469e-008, 5.354707e-001, 1.096803e-001, 2.799487e+001
5.008250e+000, 9.999997e-001, 2.310889e-004, 4.746240e+002, 1.000000e+000, 2.990134e+010, 1.409546e-004, 7.903398e-002, 7.925009e-002, 4.646514e-008, 6.373095e-001, 1.480554e+003, 1.552642e-002, 1.945641e-002, 1.228945e-002, 4.828311e-002, 3.537968e-003, 6.692345e-002, 1.662856e-005, 1.154908e-006, 1.935822e-001, 1.034278e-001, 1.578939e-006, 7.455547e-009, 3.558173e-008, 1.100881e-008, 1.507419e-008, 8.174795e-006, 2.120320e-009, 9.996741e-008, 5.369455e-001, 1.096803e-001, 2.807511e+001
5.010313e+000, 9.999997e-001, 2.268741e-004, 4.834415e+002, 1.000000e+000, 2.797165e+010, 1.448716e-004, 8.433739e-002, 8.455951e-002, 2.298506e-008, 6.160741e-001, 1.512398e+003, 1.471257e-002, 2.035829e-002, 1.245717e-002, 4.465456e-002, 3.895637e-003, 6.749949e-002, 1.480077e-005, 1.061966e-006, 1.876947e-001, 1.103122e-001, 1.511483e-006, 6.374685e-009, 3.779426e-008, 1.171963e-008, 1.644738e-008, 9.260661e-006, 2.203262e-009, 1.021592e-007, 5.383885e-001, 1.096803e-001, 2.815587e+001
5.012375e+000, 9.999997e-001, 2.231873e-004, 4.914273e+002, 1.000000e+000, 2.609603e+010, 1.478962e-004, 8.940918e-002, 8.963594e-002, 1.174607e-008, 5.961165e-001, 1.541742e+003, 1.410744e-002, 2.112257e-002, 1.248973e-002, 4.145194e-002, 4.243131e-003, 6.778471e-002, 1.326082e-005, 9.786455e-007, 1.821418e-001, 1.168510e-001, 1.445039e-006, 5.511620e-009, 3.944660e-008, 1.229353e-008, 1.771371e-008, 1.035721e-005, 2.267406e-009, 1.026024e-007, 5.397815e-001, 1.096803e-001, 2.823574e+001
5.014437e+000, 9.999997e-001, 2.199450e-004, 4.986717e+002, 1.000000e+000, 2.429125e+010, 1.501468e-004, 9.428130e-002, 9.451150e-002, 6.352074e-009, 5.775783e-001, 1.568774e+003, 1.367259e-002, 2.175198e-002, 1.242144e-002, 3.863682e-002, 4.574853e-003, 6.785577e-002, 1.196149e-005, 9.038889e-007, 1.769654e-001, 1.229855e-001, 1.380690e-006, 4.814809e-009, 4.058127e-008, 1.274031e-008, 1.886044e-008, 1.145433e-005, 2.317265e-009, 1.016917e-007, 5.411098e-001, 1.096803e-001, 2.831343e+001
5.016500e+000, 9.999997e-001, 2.170772e-004, 5.052597e+002, 1.000000e+000, 2.257165e+010, 1.517345e-004, 9.898625e-002, 9.921889e-002, 3.703072e-009, 5.605455e-001, 1.593678e+003, 1.337262e-002, 2.225275e-002, 1.228216e-002, 3.616901e-002, 4.886660e-003, 6.778069e-002, 1.086318e-005, 8.369106e-007, 1.721934e-001, 1.286746e-001, 1.319217e-006, 4.246920e-009, 4.126212e-008, 1.307396e-008, 1.988054e-008, 1.254374e-005, 2.357037e-009, 9.983220e-008, 5.423624e-001, 1.096803e-001, 2.838788e+001
5.018562e+000, 9.999997e-001, 2.145258e-004, 5.112688e+002, 1.000000e+000, 2.094866e+010, 1.527611e-004, 1.035539e-001, 1.037882e-001, 2.345348e-009, 5.450540e-001, 1.616632e+003, 1.317646e-002, 2.263372e-002, 1.209611e-002, 3.400957e-002, 5.175919e-003, 6.761646e-002, 9.932847e-006, 7.770215e-007, 1.678397e-001, 1.338941e-001, 1.261144e-006, 3.780314e-009, 4.156172e-008, 1.331023e-008, 2.077201e-008, 1.361885e-005, 2.390281e-009, 9.738888e-008, 5.435323e-001, 1.096803e-001, 2.845828e+001
5.020625e+000, 9.999997e-001, 2.122428e-004, 5.167683e+002, 1.000000e+000, 1.943049e+010, 1.533175e-004, 1.080100e-001, 1.082450e-001, 1.602708e-009, 5.310970e-001, 1.637799e+003, 1.305784e-002, 2.290538e-002, 1.188196e-002, 3.212236e-002, 5.441360e-003, 6.740843e-002, 9.142997e-006, 7.235698e-007, 1.639064e-001, 1.386345e-001, 1.206773e-006, 3.394131e-009, 4.155223e-008, 1.346488e-008, 2.153690e-008, 1.467452e-005, 2.419822e-009, 9.466085e-008, 5.446158e-001, 1.096803e-001, 2.852408e+001
5.022687e+000, 9.999997e-001, 2.101885e-004, 5.218190e+002, 1.000000e+000, 1.802205e+010, 1.534832e-004, 1.123749e-001, 1.126103e-001, 1.164722e-009, 5.186349e-001, 1.657334e+003, 1.299526e-002, 2.307907e-002, 1.165350e-002, 3.047479e-002, 5.682805e-003, 6.719108e-002, 8.470851e-006, 6.759274e-007, 1.603862e-001, 1.428986e-001, 1.156232e-006, 3.072376e-009, 4.130004e-008, 1.355262e-008, 2.218041e-008, 1.570676e-005, 2.447790e-009, 9.187454e-008, 5.456125e-001, 1.096803e-001, 2.858493e+001
5.024750e+000, 9.999997e-001, 2.083304e-004, 5.264731e+002, 1.000000e+000, 1.672494e+010, 1.533277e-004, 1.166647e-001, 1.168998e-001, 8.853959e-010, 5.076053e-001, 1.675376e+003, 1.297152e-002, 2.316640e-002, 1.142060e-002, 2.903798e-002, 5.900824e-003, 6.698942e-002, 7.897522e-006, 6.334876e-007, 1.572650e-001, 1.466978e-001, 1.109517e-006, 2.802516e-009, 4.086314e-008, 1.358661e-008, 2.270984e-008, 1.671249e-005, 2.475747e-009, 8.919005e-008, 5.465239e-001, 1.096803e-001, 2.864066e+001
5.028875e+000, 9.999997e-001, 2.051097e-004, 5.347398e+002, 1.000000e+000, 1.447190e+010, 1.522257e-004, 1.250939e-001, 1.253273e-001, 5.715529e-010, 4.895892e-001, 1.707387e+003, 1.300019e-002, 2.311646e-002, 1.096237e-002, 2.671867e-002, 6.269545e-003, 6.668540e-002, 6.993575e-006, 5.621795e-007, 1.521595e-001, 1.529579e-001, 1.027052e-006, 2.383676e-009, 3.958136e-008, 1.352891e-008, 2.344991e-008, 1.863793e-005, 2.536223e-009, 8.444473e-008, 5.481026e-001, 1.096803e-001, 2.873666e+001
5.033000e+000, 9.999997e-001, 2.023735e-004, 5.419698e+002, 1.000000e+000, 1.259663e+010, 1.503856e-004, 1.332709e-001, 1.335015e-001, 3.935855e-010, 4.757128e-001, 1.735259e+003, 1.306306e-002, 2.285420e-002, 1.053287e-002, 2.491821e-002, 6.567177e-003, 6.655453e-002, 6.311718e-006, 5.045910e-007, 1.482273e-001, 1.578354e-001, 9.565614e-007, 2.074070e-009, 3.803942e-008, 1.336670e-008, 2.386210e-008, 2.045248e-005, 2.602530e-009, 8.068797e-008, 5.494189e-001, 1.096803e-001, 2.881615e+001
5.041250e+000, 9.999997e-001, 1.979967e-004, 5.539503e+002, 1.000000e+000, 9.850289e+009, 1.452208e-004, 1.490475e-001, 1.492702e-001, 2.184993e-010, 4.579962e-001, 1.780760e+003, 1.318370e-002, 2.189456e-002, 9.785105e-003, 2.249689e-002, 6.985567e-003, 6.682347e-002, 5.406411e-006, 4.197894e-007, 1.432417e-001, 1.641625e-001, 8.447918e-007, 1.664201e-009, 3.468149e-008, 1.286355e-008, 2.391717e-008, 2.374182e-005, 2.761623e-009, 7.605549e-008, 5.513960e-001, 1.096803e-001, 2.893220e+001
5.049500e+000, 9.999997e-001, 1.945109e-004, 5.638775e+002, 1.000000e+000, 7.950459e+009, 1.391707e-004, 1.638143e-001, 1.640277e-001, 1.346654e-010, 4.474392e-001, 1.817922e+003, 1.323214e-002, 2.071026e-002, 9.147307e-003, 2.089026e-002, 7.263667e-003, 6.751565e-002, 4.812813e-006, 3.594725e-007, 1.403225e-001, 1.680246e-001, 7.575385e-007, 1.402692e-009, 3.155759e-008, 1.226934e-008, 2.343485e-008, 2.667933e-005, 2.933791e-009, 7.361879e-008, 5.528609e-001, 1.096803e-001, 2.901599e+001
5.059169e+000, 9.999997e-001, 1.912132e-004, 5.736024e+002, 1.000000e+000, 6.440678e+009, 1.318017e-004, 1.797791e-001, 1.799812e-001, 8.469315e-011, 4.402926e-001, 1.853867e+003, 1.320228e-002, 1.927563e-002, 8.511067e-003, 1.961034e-002, 7.471043e-003, 6.860004e-002, 4.337173e-006, 3.083997e-007, 1.384133e-001, 1.707187e-001, 6.765283e-007, 1.200561e-009, 2.845892e-008, 1.155549e-008, 2.253688e-008, 2.973173e-005, 3.142329e-009, 7.238257e-008, 5.541624e-001, 1.096803e-001, 2.908804e+001
5.068838e+000, 9.999997e-001, 1.885024e-004, 5.818511e+002, 1.000000e+000, 5.395921e+009, 1.246712e-004, 1.942876e-001, 1.944788e-001, 5.771701e-011, 4.358427e-001, 1.884161e+003, 1.311335e-002, 1.793008e-002, 7.962307e-003, 1.866734e-002, 7.598752e-003, 6.975615e-002, 3.987156e-006, 2.705729e-007, 1.372779e-001, 1.724506e-001, 6.109746e-007, 1.062003e-009, 2.600935e-008, 1.087362e-008, 2.152865e-008, 3.244919e-005, 3.345950e-009, 7.196311e-008, 5.552061e-001, 1.096803e-001, 2.914427e+001
5.088176e+000, 9.999997e-001, 1.844003e-004, 5.947947e+002, 1.000000e+000, 4.104182e+009, 1.119602e-004, 2.189469e-001, 2.191186e-001, 3.220253e-011, 4.304311e-001, 1.931768e+003, 1.284302e-002, 1.566211e-002, 7.069431e-003, 1.732134e-002, 7.702269e-003, 7.189761e-002, 3.496040e-006, 2.196071e-007, 1.359846e-001, 1.746413e-001, 5.125305e-007, 8.901333e-010, 2.272083e-008, 9.682579e-009, 1.957682e-008, 3.702759e-005, 3.720386e-009, 7.213005e-008, 5.568369e-001, 1.096803e-001, 2.923041e+001
5.107514e+000, 9.999997e-001, 1.812469e-004, 6.051433e+002, 1.000000e+000, 3.284685e+009, 1.013265e-004, 2.398893e-001, 2.400446e-001, 2.062725e-011, 4.260679e-001, 1.970087e+003, 1.255527e-002, 1.388110e-002, 6.344733e-003, 1.623024e-002, 7.711988e-003, 7.370988e-002, 3.125328e-006, 1.855055e-007, 1.349422e-001, 1.764104e-001, 4.394138e-007, 7.851455e-010, 2.087004e-008, 8.696523e-009, 1.789594e-008, 4.097799e-005, 4.050980e-009, 7.241130e-008, 5.581694e-001, 1.096803e-001, 2.930043e+001
5.126852e+000, 9.999997e-001, 1.787398e-004, 6.136312e+002, 1.000000e+000, 2.717811e+009, 9.250275e-005, 2.581222e-001, 2.582640e-001, 1.461151e-011, 4.220532e-001, 2.001783e+003, 1.228265e-002, 1.247477e-002, 5.747257e-003, 1.528644e-002, 7.669409e-003, 7.521539e-002, 2.828950e-006, 1.612790e-007, 1.339555e-001, 1.780170e-001, 3.834991e-007, 7.156815e-010, 1.991803e-008, 7.888563e-009, 1.648527e-008, 4.449130e-005, 4.346545e-009, 7.257828e-008, 5.593036e-001, 1.096803e-001, 2.936003e+001
5.165527e+000, 9.999997e-001, 1.751520e-004, 6.262011e+002, 1.000000e+000, 2.002971e+009, 7.933297e-005, 2.885939e-001, 2.887156e-001, 9.106832e-012, 4.147866e-001, 2.049453e+003, 1.181871e-002, 1.048575e-002, 4.854752e-003, 1.375173e-002, 7.509277e-003, 7.742897e-002, 2.395739e-006, 1.304327e-007, 1.320996e-001, 1.808771e-001, 3.071605e-007, 6.329565e-010, 1.943805e-008, 6.713527e-009, 1.436270e-008, 5.053333e-005, 4.857306e-009, 7.253256e-008, 5.611207e-001, 1.096803e-001, 2.945581e+001
5.204203e+000, 9.999997e-001, 1.724911e-004, 6.358607e+002, 1.000000e+000, 1.551438e+009, 6.954505e-005, 3.153645e-001, 3.154711e-001, 6.572248e-012, 4.083019e-001, 2.086491e+003, 1.143657e-002, 9.072414e-003, 4.183993e-003, 1.247265e-002, 7.308251e-003, 7.910846e-002, 2.074817e-006, 1.104633e-007, 1.303897e-001, 1.833948e-001, 2.550121e-007, 5.828537e-010, 1.981494e-008, 5.870483e-009, 1.276336e-008, 5.597832e-005, 5.318874e-009, 7.216809e-008, 5.625746e-001, 1.096803e-001, 2.953259e+001
5.242879e+000, 9.999997e-001, 1.704288e-004, 6.435553e+002, 1.000000e+000, 1.243988e+009, 6.201486e-005, 3.398734e-001, 3.399684e-001, 5.204285e-012, 4.025788e-001, 2.116251e+003, 1.111947e-002, 8.017339e-003, 3.663298e-003, 1.139101e-002, 7.094405e-003, 8.043355e-002, 1.828751e-006, 9.650258e-008, 1.288497e-001, 1.856003e-001, 2.175123e-007, 5.491681e-010, 2.053171e-008, 5.249623e-009, 1.151600e-008, 6.104236e-005, 5.751443e-009, 7.163607e-008, 5.637676e-001, 1.096803e-001, 2.959567e+001
5.281555e+000, 9.999997e-001, 1.687814e-004, 6.498366e+002, 1.000000e+000, 1.024202e+009, 5.606055e-005, 3.628394e-001, 3.629254e-001, 4.403875e-012, 3.975493e-001, 2.140715e+003, 1.085341e-002, 7.200638e-003, 3.248980e-003, 1.046744e-002, 6.880970e-003, 8.150902e-002, 1.635228e-006, 8.620616e-008, 1.274773e-001, 1.875302e-001, 1.894861e-007, 5.248283e-010, 2.134961e-008, 4.782626e-009, 1.051665e-008, 6.583288e-005, 6.164175e-009, 7.102548e-008, 5.647642e-001, 1.096803e-001, 2.964842e+001
5.358906e+000, 9.999997e-001, 1.664385e-004, 6.589843e+002, 1.000000e+000, 7.466913e+008, 4.761834e-005, 4.051544e-001, 4.052274e-001, 3.585190e-012, 3.895172e-001, 2.176738e+003, 1.044812e-002, 6.067784e-003, 2.659903e-003, 9.045262e-003, 6.493936e-003, 8.306535e-002, 1.364107e-006, 7.261622e-008, 1.252560e-001, 1.906039e-001, 1.523455e-007, 4.928007e-010, 2.282440e-008, 4.173877e-009, 9.076592e-009, 7.469258e-005, 6.936685e-009, 6.979909e-008, 5.662834e-001, 1.096803e-001, 2.972884e+001
5.513609e+000, 9.999997e-001, 1.636037e-004, 6.704026e+002, 1.000000e+000, 4.679722e+008, 3.762248e-005, 4.804748e-001, 4.805325e-001, 3.044323e-012, 3.785272e-001, 2.222237e+003, 9.926553e-003, 4.756773e-003, 1.962275e-003, 7.161595e-003, 5.871553e-003, 8.500366e-002, 1.047518e-006, 5.765494e-008, 1.221686e-001, 1.948000e-001, 1.122248e-007, 4.574619e-010, 2.488590e-008, 3.568742e-009, 7.326021e-009, 9.048983e-005, 8.319578e-009, 6.756694e-008, 5.682571e-001, 1.096803e-001, 2.983332e+001
5.668312e+000, 9.999997e-001, 1.617393e-004, 6.781303e+002, 1.000000e+000, 3.191419e+008, 3.125504e-005, 5.475541e-001, 5.476020e-001, 2.970571e-012, 3.706516e-001, 2.253278e+003, 9.572878e-003, 3.935047e-003, 1.522396e-003, 5.837392e-003, 5.350546e-003, 8.632646e-002, 8.479187e-007, 4.852580e-008, 1.199278e-001, 1.978055e-001, 8.888380e-008, 4.360585e-010, 2.610808e-008, 3.269610e-009, 6.178126e-009, 1.046820e-004, 9.538374e-009, 6.545932e-008, 5.696161e-001, 1.096803e-001, 2.990533e+001
5.823016e+000, 9.999997e-001, 1.604303e-004, 6.836634e+002, 1.000000e+000, 2.297155e+008, 2.686972e-005, 6.076605e-001, 6.077017e-001, 3.101835e-012, 3.648249e-001, 2.275630e+003, 9.321514e-003, 3.374212e-003, 1.225379e-003, 4.870168e-003, 4.916974e-003, 8.728511e-002, 7.108328e-007, 4.229838e-008, 1.182571e-001, 2.000309e-001, 7.386255e-008, 4.218336e-010, 2.670918e-008, 3.116053e-009, 5.369820e-009, 1.174535e-004, 1.059651e-008, 6.350396e-008, 5.706002e-001, 1.096803e-001, 2.995754e+001
5.977719e+000, 9.999997e-001, 1.594696e-004, 6.877822e+002, 1.000000e+000, 1.717693e+008, 2.368337e-005, 6.617562e-001, 6.617925e-001, 3.346022e-012, 3.604065e-001, 2.292334e+003, 9.136600e-003, 2.968950e-003, 1.014964e-003, 4.143589e-003, 4.555007e-003, 8.800882e-002, 6.110193e-007, 3.773423e-008, 1.169837e-001, 2.017206e-001, 6.350702e-008, 4.118679e-010, 2.690791e-008, 3.037036e-009, 4.772198e-009, 1.289678e-004, 1.150643e-008, 6.169842e-008, 5.713379e-001, 1.096803e-001, 2.999673e+001
6.287125e+000, 9.999997e-001, 1.582753e-004, 6.929718e+002, 1.000000e+000, 1.083845e+008, 1.971269e-005, 7.529461e-001, 7.529763e-001, 3.949575e-012, 3.547321e-001, 2.313492e+003, 8.906073e-003, 2.466328e-003, 7.628538e-004, 3.221644e-003, 4.037705e-003, 8.893823e-002, 4.859799e-007, 3.189410e-008, 1.153417e-001, 2.038956e-001, 5.128773e-008, 4.001030e-010, 2.676822e-008, 2.992993e-009, 4.014048e-009, 1.482890e-004, 1.293612e-008, 5.877089e-008, 5.722809e-001, 1.096803e-001, 3.004688e+001
6.596531e+000, 9.999997e-001, 1.574913e-004, 6.964216e+002, 1.000000e+000, 7.230123e+007, 1.708836e-005, 8.307700e-001, 8.307962e-001, 4.669649e-012, 3.509412e-001, 2.327607e+003, 8.756785e-003, 2.135296e-003, 6.049963e-004, 2.611742e-003, 3.649193e-003, 8.957234e-002, 4.027958e-007, 2.785809e-008, 1.142412e-001, 2.053528e-001, 4.362992e-008, 3.929915e-010, 2.633601e-008, 2.998804e-009, 3.504014e-009, 1.647611e-004, 1.403715e-008, 5.624863e-008, 5.729103e-001, 1.096803e-001, 3.008045e+001
