Distance_Run#3_(cm), Pressure_Run#3_(atm), Mass_density_Run#3_(g/cm3), Axial_velocity_Run#3_(cm/sec), Cross-section_area_Run#3_(cm2), Net_heat_production_from_gas-phase_reactions_Run#3_(erg/cm3-sec), EINO_Run#3_(g-NO/kg-fuel), EINO2_Run#3_(g-NO2/kg-fuel), EINOX_Run#3_(g-NOx/kg-fuel), EICO_Run#3_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#3_(), Temperature_Run#3_(K), Mole_fraction_H2_Run#3_(), Mole_fraction_H_Run#3_(), Mole_fraction_O_Run#3_(), Mole_fraction_O2_Run#3_(), Mole_fraction_OH_Run#3_(), Mole_fraction_H2O_Run#3_(), Mole_fraction_HO2_Run#3_(), Mole_fraction_H2O2_Run#3_(), Mole_fraction_CO_Run#3_(), Mole_fraction_CO2_Run#3_(), Mole_fraction_HCO_Run#3_(), Mole_fraction_CH2O_Run#3_(), Mole_fraction_N_Run#3_(), Mole_fraction_NH_Run#3_(), Mole_fraction_NNH_Run#3_(), Mole_fraction_NO_Run#3_(), Mole_fraction_NO2_Run#3_(), Mole_fraction_N2O_Run#3_(), Mole_fraction_N2_Run#3_(), Flow_rate_Run#3_(g/cm2-sec), Molecular_weight_Run#3_(g/mole)
4.984531e+000, 9.999997e-001, 3.640323e-004, 2.137652e+002, 1.000000e+000, 3.017883e+010, 1.885157e-005, 2.591890e-002, 2.594781e-002, 1.453650e-006, 8.298405e-001, 9.359965e+002, 2.681523e-002, 2.694576e-003, 1.212287e-003, 1.229980e-001, 7.135621e-004, 3.033911e-002, 9.122265e-005, 3.091490e-005, 1.956133e-001, 3.448508e-002, 5.913249e-007, 3.320463e-008, 8.084431e-010, 4.746343e-010, 7.370126e-010, 9.800594e-007, 1.293974e-009, 2.037412e-008, 5.850051e-001, 7.781745e-002, 2.795968e+001
4.985562e+000, 9.999997e-001, 3.522421e-004, 2.209203e+002, 1.000000e+000, 3.008320e+010, 2.235870e-005, 2.779989e-002, 2.783417e-002, 1.301378e-006, 8.182921e-001, 9.683950e+002, 2.561902e-002, 3.061457e-003, 1.528363e-003, 1.206911e-001, 7.509915e-004, 3.222634e-002, 8.335341e-005, 2.515419e-005, 1.931656e-001, 3.711372e-002, 6.338454e-007, 3.003151e-008, 1.066438e-009, 6.301978e-010, 9.344826e-010, 1.123767e-006, 1.293647e-009, 2.394589e-008, 5.857331e-001, 7.781745e-002, 2.799058e+001
4.986594e+000, 9.999997e-001, 3.415198e-004, 2.278563e+002, 1.000000e+000, 2.991091e+010, 2.603553e-005, 2.978264e-002, 2.982255e-002, 1.147572e-006, 8.065089e-001, 9.998944e+002, 2.443561e-002, 3.441715e-003, 1.891794e-003, 1.183219e-001, 7.942570e-004, 3.408806e-002, 7.643271e-005, 2.020171e-005, 1.906536e-001, 3.981258e-002, 6.715106e-007, 2.679937e-008, 1.377987e-009, 8.177032e-010, 1.159991e-009, 1.283393e-006, 1.318723e-009, 2.798135e-008, 5.864619e-001, 7.781745e-002, 2.802129e+001
4.987625e+000, 9.999997e-001, 3.317380e-004, 2.345750e+002, 1.000000e+000, 2.967797e+010, 2.983354e-005, 3.186183e-002, 3.190757e-002, 9.970801e-007, 7.944812e-001, 1.030503e+003, 2.326925e-002, 3.833242e-003, 2.300831e-003, 1.158925e-001, 8.444696e-004, 3.591746e-002, 7.031376e-005, 1.604370e-005, 1.880752e-001, 4.258580e-002, 7.040052e-007, 2.367633e-008, 1.745561e-009, 1.037983e-009, 1.413377e-009, 1.459931e-006, 1.364904e-009, 3.250190e-008, 5.871927e-001, 7.781745e-002, 2.805192e+001
4.988656e+000, 9.999997e-001, 3.227911e-004, 2.410768e+002, 1.000000e+000, 2.939695e+010, 3.370507e-005, 3.403109e-002, 3.408277e-002, 8.538540e-007, 7.822053e-001, 1.060223e+003, 2.212425e-002, 4.233946e-003, 2.751986e-003, 1.134080e-001, 9.024232e-004, 3.770728e-002, 6.487831e-005, 1.263334e-005, 1.854298e-001, 4.543605e-002, 7.312023e-007, 2.077513e-008, 2.170060e-009, 1.290837e-009, 1.694019e-009, 1.654273e-006, 1.428862e-009, 3.751885e-008, 5.879263e-001, 7.781745e-002, 2.808256e+001
4.989687e+000, 9.999997e-001, 3.145880e-004, 2.473630e+002, 1.000000e+000, 2.907681e+010, 3.760548e-005, 3.628306e-002, 3.634072e-002, 7.208975e-007, 7.696838e-001, 1.089061e+003, 2.100496e-002, 4.641764e-003, 3.240200e-003, 1.108757e-001, 9.686323e-004, 3.944980e-002, 6.002938e-005, 9.899412e-006, 1.827182e-001, 4.836431e-002, 7.531401e-007, 1.815772e-008, 2.650808e-009, 1.575105e-009, 2.000909e-009, 1.867190e-006, 1.507823e-009, 4.303110e-008, 5.886638e-001, 7.781745e-002, 2.811335e+001
4.990719e+000, 9.999997e-001, 3.070506e-004, 2.534353e+002, 1.000000e+000, 2.872421e+010, 4.149417e-005, 3.860955e-002, 3.867317e-002, 6.002673e-007, 7.569250e-001, 1.117028e+003, 1.991571e-002, 5.054657e-003, 3.759104e-003, 1.083050e-001, 1.043379e-003, 4.113704e-002, 5.568674e-005, 7.755353e-006, 1.799428e-001, 5.136991e-002, 7.699984e-007, 1.584586e-008, 3.185648e-009, 1.888785e-009, 2.332698e-009, 2.099300e-006, 1.599344e-009, 4.902332e-008, 5.894060e-001, 7.781745e-002, 2.814440e+001
4.991750e+000, 9.999997e-001, 3.001115e-004, 2.592951e+002, 1.000000e+000, 2.834403e+010, 4.533510e-005, 4.100173e-002, 4.107124e-002, 4.931650e-007, 7.439433e-001, 1.144132e+003, 1.886069e-002, 5.470616e-003, 4.301331e-003, 1.057074e-001, 1.126764e-003, 4.276095e-002, 5.178240e-005, 6.107596e-006, 1.771071e-001, 5.445056e-002, 7.820739e-007, 1.383325e-008, 3.771100e-009, 2.229179e-009, 2.687735e-009, 2.351054e-006, 1.701153e-009, 5.546481e-008, 5.901534e-001, 7.781745e-002, 2.817583e+001
4.993812e+000, 9.999997e-001, 2.877936e-004, 2.703932e+002, 1.000000e+000, 2.753136e+010, 5.276943e-005, 4.593735e-002, 4.601825e-002, 3.189932e-007, 7.173658e-001, 1.195827e+003, 1.686468e-002, 6.306057e-003, 5.431851e-003, 1.004671e-001, 1.319301e-003, 4.579791e-002, 4.508095e-005, 4.010030e-006, 1.712681e-001, 6.082668e-002, 7.933876e-007, 1.062633e-008, 5.079807e-009, 2.980265e-009, 3.461096e-009, 2.914107e-006, 1.928769e-009, 6.955304e-008, 5.916655e-001, 7.781745e-002, 2.824018e+001
4.995875e+000, 9.999997e-001, 2.772180e-004, 2.807084e+002, 1.000000e+000, 2.662419e+010, 5.972809e-005, 5.096404e-002, 5.105562e-002, 1.960824e-007, 6.902354e-001, 1.244377e+003, 1.504608e-002, 7.130657e-003, 6.559630e-003, 9.527061e-002, 1.544343e-003, 4.851112e-002, 3.955891e-005, 2.862456e-006, 1.652676e-001, 6.742387e-002, 7.902577e-007, 8.258931e-009, 6.518231e-009, 3.795869e-009, 4.303689e-009, 3.551685e-006, 2.170561e-009, 8.462075e-008, 5.931992e-001, 7.781745e-002, 2.830685e+001
4.997937e+000, 9.999997e-001, 2.680921e-004, 2.902639e+002, 1.000000e+000, 2.564621e+010, 6.608846e-005, 5.601767e-002, 5.611900e-002, 1.149426e-007, 6.628160e-001, 1.289888e+003, 1.342360e-002, 7.930033e-003, 7.627479e-003, 9.021594e-002, 1.799465e-003, 5.086305e-002, 3.496828e-005, 2.243218e-006, 1.591675e-001, 7.417897e-002, 7.760011e-007, 6.512526e-009, 8.027210e-009, 4.644881e-009, 5.196199e-009, 4.259843e-006, 2.413433e-009, 9.997350e-008, 5.947516e-001, 7.781745e-002, 2.837619e+001
5.000000e+000, 9.999997e-001, 2.601824e-004, 2.990881e+002, 1.000000e+000, 2.461349e+010, 7.178107e-005, 6.104335e-002, 6.115340e-002, 6.455890e-008, 6.354022e-001, 1.332476e+003, 1.200662e-002, 8.691004e-003, 8.590596e-003, 8.538659e-002, 2.081126e-003, 5.283536e-002, 3.112043e-005, 1.889832e-006, 1.530362e-001, 8.101805e-002, 7.536172e-007, 5.211034e-009, 9.542802e-009, 5.496402e-009, 6.118126e-009, 5.032169e-006, 2.646866e-009, 1.148569e-007, 5.963155e-001, 7.781745e-002, 2.844824e+001
5.002063e+000, 9.999997e-001, 2.532995e-004, 3.072151e+002, 1.000000e+000, 2.353896e+010, 7.677659e-005, 6.599927e-002, 6.611698e-002, 3.494669e-008, 6.083005e-001, 1.372263e+003, 1.079523e-002, 9.401888e-003, 9.420267e-003, 8.084531e-002, 2.384796e-003, 5.443027e-002, 2.787285e-005, 1.661259e-006, 1.469445e-001, 8.786136e-002, 7.255984e-007, 4.227076e-009, 1.100335e-008, 6.322551e-009, 7.048728e-009, 5.860429e-006, 2.863569e-009, 1.285684e-007, 5.978801e-001, 7.781745e-002, 2.852265e+001
5.004125e+000, 9.999997e-001, 2.472872e-004, 3.146844e+002, 1.000000e+000, 2.243414e+010, 8.107494e-005, 7.085786e-002, 7.098217e-002, 1.836162e-008, 5.818100e-001, 1.409378e+003, 9.781200e-003, 1.005287e-002, 1.010400e-002, 7.663217e-002, 2.705048e-003, 5.566880e-002, 2.511633e-005, 1.491120e-006, 1.409615e-001, 9.462807e-002, 6.939386e-007, 3.471846e-009, 1.235565e-008, 7.100276e-009, 7.967951e-009, 6.735292e-006, 3.059654e-009, 1.405530e-007, 5.994322e-001, 7.781745e-002, 2.859877e+001
5.006188e+000, 9.999997e-001, 2.420151e-004, 3.215396e+002, 1.000000e+000, 2.131014e+010, 8.469713e-005, 7.560477e-002, 7.573463e-002, 9.443359e-009, 5.562064e-001, 1.443955e+003, 8.949823e-003, 1.063638e-002, 1.064304e-002, 7.276635e-002, 3.035757e-003, 5.658683e-002, 2.276573e-005, 1.351398e-006, 1.351514e-001, 1.012407e-001, 6.602069e-007, 2.883858e-009, 1.355946e-008, 7.812355e-009, 8.857333e-009, 7.647013e-006, 3.234267e-009, 1.504611e-007, 6.009571e-001, 7.781745e-002, 2.867571e+001
5.008250e+000, 9.999997e-001, 2.373736e-004, 3.278269e+002, 1.000000e+000, 2.017839e+010, 8.767920e-005, 8.023634e-002, 8.037077e-002, 4.804775e-009, 5.317289e-001, 1.476131e+003, 8.281939e-003, 1.114730e-002, 1.104846e-002, 6.924995e-002, 3.370485e-003, 5.722994e-002, 2.075351e-005, 1.230926e-006, 1.295709e-001, 1.076289e-001, 6.256293e-007, 2.420233e-009, 1.458952e-008, 8.447643e-009, 9.700814e-009, 8.586002e-006, 3.388855e-009, 1.581635e-007, 6.024407e-001, 7.781745e-002, 2.875248e+001
5.010313e+000, 9.999997e-001, 2.332699e-004, 3.335941e+002, 1.000000e+000, 1.905075e+010, 9.006750e-005, 8.475653e-002, 8.489462e-002, 2.448063e-009, 5.085715e-001, 1.506047e+003, 7.756017e-003, 1.158313e-002, 1.133708e-002, 6.607267e-002, 3.702940e-003, 5.764814e-002, 1.902518e-005, 1.125040e-006, 1.242671e-001, 1.137325e-001, 5.911544e-007, 2.050643e-009, 1.543516e-008, 9.000639e-009, 1.048535e-008, 9.543246e-006, 3.526295e-009, 1.637276e-007, 6.038699e-001, 7.781745e-002, 2.882805e+001
5.012375e+000, 9.999997e-001, 2.296258e-004, 3.388881e+002, 1.000000e+000, 1.793922e+010, 9.191479e-005, 8.917392e-002, 8.931484e-002, 1.269500e-009, 4.868781e-001, 1.533846e+003, 7.349942e-003, 1.194376e-002, 1.152791e-002, 6.321618e-002, 4.027427e-003, 5.789138e-002, 1.753622e-005, 1.031375e-006, 1.192763e-001, 1.195032e-001, 5.575016e-007, 1.753253e-009, 1.609815e-008, 9.470567e-009, 1.120122e-008, 1.051057e-005, 3.650103e-009, 1.673685e-007, 6.052340e-001, 7.781745e-002, 2.890151e+001
5.014437e+000, 9.999997e-001, 2.263751e-004, 3.437544e+002, 1.000000e+000, 1.685534e+010, 9.327694e-005, 9.349916e-002, 9.364217e-002, 6.805285e-010, 4.667427e-001, 1.559669e+003, 7.042410e-003, 1.223123e-002, 1.163962e-002, 6.065766e-002, 4.339190e-003, 5.800603e-002, 1.624983e-005, 9.483745e-007, 1.146241e-001, 1.249053e-001, 5.251965e-007, 1.512036e-009, 1.658938e-008, 9.860226e-009, 1.184212e-008, 1.148077e-005, 3.763832e-009, 1.693919e-007, 6.065250e-001, 7.781745e-002, 2.897205e+001
5.016500e+000, 9.999997e-001, 2.234622e-004, 3.482354e+002, 1.000000e+000, 1.580946e+010, 9.421023e-005, 9.774309e-002, 9.788753e-002, 3.839534e-010, 4.482127e-001, 1.583653e+003, 6.813881e-003, 1.244932e-002, 1.168900e-002, 5.837248e-002, 4.634590e-003, 5.803279e-002, 1.513545e-005, 8.748033e-007, 1.103254e-001, 1.299159e-001, 4.946002e-007, 1.315010e-009, 1.692558e-008, 1.017482e-008, 1.240484e-008, 1.244765e-005, 3.870688e-009, 1.701406e-007, 6.077375e-001, 7.781745e-002, 2.903904e+001
5.018562e+000, 9.999997e-001, 2.208401e-004, 3.523700e+002, 1.000000e+000, 1.481001e+010, 9.476928e-005, 1.019156e-001, 1.020609e-001, 2.291686e-010, 4.312948e-001, 1.605932e+003, 6.647128e-003, 1.260301e-002, 1.169033e-002, 5.633596e-002, 4.911112e-003, 5.800566e-002, 1.416751e-005, 8.095866e-007, 1.063859e-001, 1.345230e-001, 4.659373e-007, 1.153058e-009, 1.712636e-008, 1.042097e-008, 1.288893e-008, 1.340597e-005, 3.973351e-009, 1.699524e-007, 6.088688e-001, 7.781745e-002, 2.910203e+001
5.020625e+000, 9.999997e-001, 2.184696e-004, 3.561934e+002, 1.000000e+000, 1.386273e+010, 9.500565e-005, 1.060248e-001, 1.061705e-001, 1.454283e-010, 4.159633e-001, 1.626630e+003, 6.527438e-003, 1.269814e-002, 1.165526e-002, 5.452442e-002, 5.167217e-003, 5.795189e-002, 1.332449e-005, 7.517473e-007, 1.028036e-001, 1.387244e-001, 4.393221e-007, 1.019058e-009, 1.721204e-008, 1.060589e-008, 1.329617e-008, 1.435136e-005, 4.073955e-009, 1.691329e-007, 6.099185e-001, 7.781745e-002, 2.916070e+001
5.024750e+000, 9.999997e-001, 2.143661e-004, 3.630118e+002, 1.000000e+000, 1.215223e+010, 9.465282e-005, 1.141097e-001, 1.142548e-001, 7.353079e-011, 3.898698e-001, 1.663682e+003, 6.392361e-003, 1.273193e-002, 1.150387e-002, 5.150728e-002, 5.615671e-003, 5.782773e-002, 1.194895e-005, 6.551320e-007, 9.668023e-002, 1.459330e-001, 3.922287e-007, 8.153488e-010, 1.709634e-008, 1.081366e-008, 1.388800e-008, 1.619336e-005, 4.275450e-009, 1.663795e-007, 6.117785e-001, 7.781745e-002, 2.926473e+001
5.028875e+000, 9.999997e-001, 2.108998e-004, 3.689782e+002, 1.000000e+000, 1.066555e+010, 9.350101e-005, 1.219533e-001, 1.220967e-001, 4.240390e-011, 3.687920e-001, 1.696139e+003, 6.327671e-003, 1.260887e-002, 1.129142e-002, 4.909394e-002, 5.989004e-003, 5.777009e-002, 1.087289e-005, 5.779067e-007, 9.171099e-002, 1.518142e-001, 3.523560e-007, 6.696383e-010, 1.674118e-008, 1.086217e-008, 1.423586e-008, 1.795847e-005, 4.479658e-009, 1.634723e-007, 6.133638e-001, 7.781745e-002, 2.935323e+001
5.033000e+000, 9.999997e-001, 2.079313e-004, 3.742459e+002, 1.000000e+000, 9.395868e+009, 9.179397e-005, 1.295594e-001, 1.297002e-001, 2.635181e-011, 3.519567e-001, 1.724720e+003, 6.293143e-003, 1.237295e-002, 1.104453e-002, 4.716037e-002, 6.295882e-003, 5.781306e-002, 1.001920e-005, 5.157923e-007, 8.772929e-002, 1.565498e-001, 3.188174e-007, 5.632930e-010, 1.624512e-008, 1.079302e-008, 1.438513e-008, 1.963708e-005, 4.688352e-009, 1.610341e-007, 6.147103e-001, 7.781745e-002, 2.942771e+001
5.041250e+000, 9.999997e-001, 2.031449e-004, 3.830637e+002, 1.000000e+000, 7.453429e+009, 8.726489e-005, 1.441624e-001, 1.442962e-001, 1.270792e-011, 3.286508e-001, 1.772118e+003, 6.244891e-003, 1.167469e-002, 1.049923e-002, 4.442097e-002, 6.737226e-003, 5.821300e-002, 8.786430e-006, 4.243763e-007, 8.220888e-002, 1.631642e-001, 2.669545e-007, 4.248991e-010, 1.504746e-008, 1.040856e-008, 1.422145e-008, 2.272294e-005, 5.128165e-009, 1.583425e-007, 6.168045e-001, 7.781745e-002, 2.954042e+001
5.049500e+000, 9.999997e-001, 1.993368e-004, 3.903818e+002, 1.000000e+000, 6.056256e+009, 8.215606e-005, 1.577567e-001, 1.578827e-001, 6.885988e-012, 3.131993e-001, 1.811102e+003, 6.171395e-003, 1.087106e-002, 9.943810e-003, 4.251889e-002, 7.033325e-003, 5.886897e-002, 7.906535e-006, 3.600488e-007, 7.855172e-002, 1.676026e-001, 2.282538e-007, 3.394653e-010, 1.391709e-008, 9.872950e-009, 1.373592e-008, 2.551023e-005, 5.576261e-009, 1.578351e-007, 6.184040e-001, 7.781745e-002, 2.962432e+001
5.059169e+000, 9.999997e-001, 1.957486e-004, 3.975377e+002, 1.000000e+000, 4.903962e+009, 7.610410e-005, 1.724442e-001, 1.725609e-001, 3.763483e-012, 3.011198e-001, 1.848925e+003, 6.048685e-003, 9.929144e-003, 9.318201e-003, 4.094318e-002, 7.253735e-003, 5.979407e-002, 7.143416e-006, 3.062270e-007, 7.570429e-002, 1.711091e-001, 1.940407e-007, 2.755769e-010, 1.284008e-008, 9.182803e-009, 1.298034e-008, 2.844689e-005, 6.103819e-009, 1.590402e-007, 6.198633e-001, 7.781745e-002, 2.969861e+001
5.068838e+000, 9.999997e-001, 1.928114e-004, 4.035936e+002, 1.000000e+000, 4.085962e+009, 7.039525e-005, 1.859071e-001, 1.860150e-001, 2.342741e-012, 2.924684e-001, 1.880818e+003, 5.902194e-003, 9.062291e-003, 8.739648e-003, 3.975758e-002, 7.388005e-003, 6.074714e-002, 6.549497e-006, 2.669164e-007, 7.367411e-002, 1.736421e-001, 1.676810e-007, 2.330819e-010, 1.207896e-008, 8.508034e-009, 1.217940e-008, 3.110905e-005, 6.624981e-009, 1.611953e-007, 6.210486e-001, 7.781745e-002, 2.975758e+001
5.078507e+000, 9.999997e-001, 1.903550e-004, 4.088017e+002, 1.000000e+000, 3.485071e+009, 6.520111e-005, 1.982996e-001, 1.983995e-001, 1.573993e-012, 2.856811e-001, 1.908244e+003, 5.746100e-003, 8.294664e-003, 8.215060e-003, 3.880158e-002, 7.465847e-003, 6.165592e-002, 6.064904e-006, 2.371485e-007, 7.208564e-002, 1.756395e-001, 1.467825e-007, 2.031427e-010, 1.160188e-008, 7.885645e-009, 1.140782e-008, 3.355658e-005, 7.135953e-009, 1.637456e-007, 6.220555e-001, 7.781745e-002, 2.980687e+001
5.088176e+000, 9.999997e-001, 1.882700e-004, 4.133289e+002, 1.000000e+000, 3.029446e+009, 6.056113e-005, 2.097810e-001, 2.098739e-001, 1.068217e-012, 2.799336e-001, 1.932153e+003, 5.589916e-003, 7.626682e-003, 7.744368e-003, 3.798859e-002, 7.505899e-003, 6.248774e-002, 5.657283e-006, 2.139699e-007, 7.074052e-002, 1.773350e-001, 1.298727e-007, 1.810681e-010, 1.135367e-008, 7.328109e-009, 1.069661e-008, 3.583661e-005, 7.635711e-009, 1.663848e-007, 6.229393e-001, 7.781745e-002, 2.984976e+001
5.107514e+000, 9.999997e-001, 1.849825e-004, 4.206747e+002, 1.000000e+000, 2.395406e+009, 5.289550e-005, 2.304945e-001, 2.305756e-001, 5.885950e-013, 2.702615e-001, 1.971256e+003, 5.295857e-003, 6.559992e-003, 6.957272e-003, 3.664969e-002, 7.514150e-003, 6.387821e-002, 5.013816e-006, 1.809588e-007, 6.847001e-002, 1.801935e-001, 1.047351e-007, 1.512459e-010, 1.132513e-008, 6.412596e-009, 9.491103e-009, 4.000063e-005, 8.599755e-009, 1.713923e-007, 6.244358e-001, 7.781745e-002, 2.992207e+001
5.126852e+000, 9.999997e-001, 1.823788e-004, 4.266802e+002, 1.000000e+000, 1.961529e+009, 4.681481e-005, 2.495509e-001, 2.496227e-001, 3.901497e-013, 2.617034e-001, 2.003506e+003, 5.034194e-003, 5.742201e-003, 6.316457e-003, 3.549737e-002, 7.476877e-003, 6.501137e-002, 4.506377e-006, 1.579021e-007, 6.644561e-002, 1.827194e-001, 8.660194e-008, 1.314368e-010, 1.169724e-008, 5.694843e-009, 8.516013e-009, 4.390568e-005, 9.545159e-009, 1.758153e-007, 6.257077e-001, 7.781745e-002, 2.998356e+001
5.146189e+000, 9.999997e-001, 1.802561e-004, 4.317049e+002, 1.000000e+000, 1.647433e+009, 4.193164e-005, 2.676146e-001, 2.676789e-001, 2.841277e-013, 2.539550e-001, 2.030713e+003, 4.804093e-003, 5.102022e-003, 5.788505e-003, 3.447840e-002, 7.415514e-003, 6.594505e-002, 4.097065e-006, 1.409723e-007, 6.459968e-002, 1.850032e-001, 7.308544e-008, 1.172891e-010, 1.228976e-008, 5.127452e-009, 7.721514e-009, 4.766271e-005, 1.048679e-008, 1.796689e-007, 6.268114e-001, 7.781745e-002, 3.003700e+001
5.165527e+000, 9.999997e-001, 1.784910e-004, 4.359742e+002, 1.000000e+000, 1.411608e+009, 3.795121e-005, 2.851058e-001, 2.851640e-001, 1.992798e-013, 2.468978e-001, 2.054007e+003, 4.601729e-003, 4.590275e-003, 5.347841e-003, 3.356779e-002, 7.341039e-003, 6.672439e-002, 3.762210e-006, 1.280758e-007, 6.290835e-002, 1.870819e-001, 6.274370e-008, 1.066238e-010, 1.299157e-008, 4.673084e-009, 7.065692e-009, 5.133854e-005, 1.143517e-008, 1.830332e-007, 6.277812e-001, 7.781745e-002, 3.008404e+001
5.204203e+000, 9.999997e-001, 1.758015e-004, 4.426439e+002, 1.000000e+000, 1.090151e+009, 3.204548e-005, 3.193172e-001, 3.193663e-001, 1.271128e-013, 2.348038e-001, 2.090813e+003, 4.271457e-003, 3.846826e-003, 4.674450e-003, 3.204547e-002, 7.179818e-003, 6.790499e-002, 3.265762e-006, 1.102788e-007, 5.998963e-002, 1.906436e-001, 4.853208e-008, 9.177723e-011, 1.444409e-008, 4.018224e-009, 6.077631e-009, 5.857310e-005, 1.336087e-008, 1.884636e-007, 6.293815e-001, 7.781745e-002, 3.016169e+001
5.242879e+000, 9.999997e-001, 1.737117e-004, 4.479688e+002, 1.000000e+000, 8.749043e+008, 2.770312e-005, 3.532651e-001, 3.533076e-001, 9.523096e-014, 2.244297e-001, 2.120456e+003, 4.002668e-003, 3.309827e-003, 4.159973e-003, 3.075425e-002, 7.015186e-003, 6.882426e-002, 2.901680e-006, 9.801912e-008, 5.746727e-002, 1.936979e-001, 3.894457e-008, 8.132574e-011, 1.589604e-008, 3.553902e-009, 5.336610e-009, 6.581818e-005, 1.536423e-008, 1.928535e-007, 6.306996e-001, 7.781745e-002, 3.022571e+001
5.281555e+000, 9.999997e-001, 1.720362e-004, 4.523319e+002, 1.000000e+000, 7.226631e+008, 2.439622e-005, 3.872852e-001, 3.873226e-001, 7.305338e-014, 2.154534e-001, 2.144922e+003, 3.779613e-003, 2.905793e-003, 3.755206e-003, 2.964454e-002, 6.855656e-003, 6.956293e-002, 2.627792e-006, 8.912798e-008, 5.527208e-002, 1.963418e-001, 3.216097e-008, 7.347441e-011, 1.725959e-008, 3.213564e-009, 4.762441e-009, 7.312172e-005, 1.744809e-008, 1.964656e-007, 6.318063e-001, 7.781745e-002, 3.027955e+001
5.358906e+000, 9.999997e-001, 1.696187e-004, 4.587786e+002, 1.000000e+000, 5.310601e+008, 1.990512e-005, 4.563315e-001, 4.563620e-001, 5.215326e-014, 2.012841e-001, 2.181429e+003, 3.443797e-003, 2.363400e-003, 3.184522e-003, 2.790827e-002, 6.575582e-003, 7.062365e-002, 2.266534e-006, 7.770061e-008, 5.178500e-002, 2.005178e-001, 2.371296e-008, 6.272390e-011, 1.952518e-008, 2.778080e-009, 3.966698e-009, 8.795349e-005, 2.179925e-008, 2.017881e-007, 6.335074e-001, 7.781745e-002, 3.036218e+001
5.436258e+000, 9.999997e-001, 1.678096e-004, 4.637246e+002, 1.000000e+000, 4.097553e+008, 1.681755e-005, 5.256473e-001, 5.256731e-001, 4.388107e-014, 1.898552e-001, 2.209649e+003, 3.185704e-003, 1.993780e-003, 2.774595e-003, 2.650829e-002, 6.327840e-003, 7.142214e-002, 2.029839e-006, 7.032092e-008, 4.895382e-002, 2.038895e-001, 1.844469e-008, 5.514930e-011, 2.140889e-008, 2.500385e-009, 3.406611e-009, 1.029823e-004, 2.637995e-008, 2.057048e-007, 6.348390e-001, 7.781745e-002, 3.042693e+001
5.513609e+000, 9.999997e-001, 1.664026e-004, 4.676455e+002, 1.000000e+000, 3.270952e+008, 1.458724e-005, 5.949727e-001, 5.949951e-001, 3.723314e-014, 1.804539e-001, 2.232153e+003, 2.981363e-003, 1.728198e-003, 2.467806e-003, 2.535527e-002, 6.111102e-003, 7.204648e-002, 1.868406e-006, 6.531817e-008, 4.661322e-002, 2.066663e-001, 1.493464e-008, 4.950952e-011, 2.295628e-008, 2.314916e-009, 2.994247e-009, 1.181191e-004, 3.111673e-008, 2.086011e-007, 6.359100e-001, 7.781745e-002, 3.047910e+001
5.668312e+000, 9.999997e-001, 1.644764e-004, 4.731222e+002, 1.000000e+000, 2.281938e+008, 1.177447e-005, 7.334611e-001, 7.334791e-001, 3.241344e-014, 1.667467e-001, 2.263821e+003, 2.695460e-003, 1.394734e-003, 2.065811e-003, 2.367229e-002, 5.776179e-003, 7.290183e-002, 1.681624e-006, 5.959912e-008, 4.318269e-002, 2.107197e-001, 1.089214e-008, 4.209939e-011, 2.516351e-008, 2.109103e-009, 2.463323e-009, 1.484108e-004, 4.071098e-008, 2.121082e-007, 6.374409e-001, 7.781745e-002, 3.055371e+001
5.823016e+000, 9.999997e-001, 1.631017e-004, 4.771100e+002, 1.000000e+000, 1.670889e+008, 9.954187e-006, 8.696080e-001, 8.696233e-001, 2.999834e-014, 1.564277e-001, 2.287018e+003, 2.488918e-003, 1.179511e-003, 1.794731e-003, 2.239827e-002, 5.510629e-003, 7.351749e-002, 1.574361e-006, 5.644226e-008, 4.058659e-002, 2.137758e-001, 8.522894e-009, 3.708518e-011, 2.674198e-008, 1.996491e-009, 2.112094e-009, 1.784594e-004, 5.036237e-008, 2.140174e-007, 6.385676e-001, 7.781745e-002, 3.060879e+001
5.977719e+000, 9.999997e-001, 1.620834e-004, 4.801074e+002, 1.000000e+000, 1.261327e+008, 8.708034e-006, 1.003283e+000, 1.003296e+000, 2.922362e-014, 1.484830e-001, 2.304532e+003, 2.334822e-003, 1.032346e-003, 1.603280e-003, 2.141172e-002, 5.299185e-003, 7.397654e-002, 1.508854e-006, 5.466505e-008, 3.858014e-002, 2.161318e-001, 7.022477e-009, 3.353181e-011, 2.789702e-008, 1.933316e-009, 1.867634e-009, 2.081150e-004, 5.987472e-008, 2.149248e-007, 6.394202e-001, 7.781745e-002, 3.065063e+001
6.132422e+000, 9.999997e-001, 1.613103e-004, 4.824086e+002, 1.000000e+000, 9.716631e+007, 7.819993e-006, 1.134596e+000, 1.134608e+000, 2.841301e-014, 1.422726e-001, 2.318024e+003, 2.217250e-003, 9.275194e-004, 1.463505e-003, 2.063594e-002, 5.129950e-003, 7.432707e-002, 1.466701e-006, 5.366485e-008, 3.700718e-002, 2.179753e-001, 6.017754e-009, 3.093250e-011, 2.876728e-008, 1.898473e-009, 1.691191e-009, 2.373209e-004, 6.915422e-008, 2.152212e-007, 6.400771e-001, 7.781745e-002, 3.068301e+001
