Distance_Run#5_(cm), Pressure_Run#5_(atm), Mass_density_Run#5_(g/cm3), Axial_velocity_Run#5_(cm/sec), Cross-section_area_Run#5_(cm2), Net_heat_production_from_gas-phase_reactions_Run#5_(erg/cm3-sec), EINO_Run#5_(g-NO/kg-fuel), EINO2_Run#5_(g-NO2/kg-fuel), EINOX_Run#5_(g-NOx/kg-fuel), EICO_Run#5_(g-CO/kg-fuel), Unburned_fuel_fraction_Run#5_(), Temperature_Run#5_(K), Mole_fraction_H2_Run#5_(), Mole_fraction_H_Run#5_(), Mole_fraction_O_Run#5_(), Mole_fraction_O2_Run#5_(), Mole_fraction_OH_Run#5_(), Mole_fraction_H2O_Run#5_(), Mole_fraction_HO2_Run#5_(), Mole_fraction_H2O2_Run#5_(), Mole_fraction_CO_Run#5_(), Mole_fraction_CO2_Run#5_(), Mole_fraction_HCO_Run#5_(), Mole_fraction_CH2O_Run#5_(), Mole_fraction_N_Run#5_(), Mole_fraction_NH_Run#5_(), Mole_fraction_NNH_Run#5_(), Mole_fraction_NO_Run#5_(), Mole_fraction_NO2_Run#5_(), Mole_fraction_N2O_Run#5_(), Mole_fraction_N2_Run#5_(), Flow_rate_Run#5_(g/cm2-sec), Molecular_weight_Run#5_(g/mole)
5.165527e+000, 9.999997e-001, 1.758743e-004, 5.426799e+002, 1.000000e+000, 1.777941e+009, 5.868612e-005, 3.026008e-001, 3.026907e-001, 1.557582e-012, 3.373478e-001, 2.064923e+003, 7.786915e-003, 7.453473e-003, 5.419041e-003, 2.177348e-002, 7.789447e-003, 7.244795e-002, 3.090202e-006, 1.291292e-007, 9.747506e-002, 1.862547e-001, 1.557163e-007, 2.925678e-010, 1.769334e-008, 6.138363e-009, 1.090762e-008, 5.439678e-005, 7.829511e-009, 1.147037e-007, 5.935420e-001, 9.544345e-002, 2.980056e+001
5.204203e+000, 9.999997e-001, 1.731541e-004, 5.512052e+002, 1.000000e+000, 1.382572e+009, 5.075246e-005, 3.355968e-001, 3.356746e-001, 1.071766e-012, 3.279010e-001, 2.102994e+003, 7.407739e-003, 6.381598e-003, 4.725978e-003, 2.028834e-002, 7.623838e-003, 7.390023e-002, 2.689829e-006, 1.105572e-007, 9.501289e-002, 1.894729e-001, 1.258538e-007, 2.629557e-010, 1.913179e-008, 5.352685e-009, 9.593212e-009, 6.135262e-005, 8.893234e-009, 1.163139e-007, 5.951220e-001, 9.544345e-002, 2.988057e+001
5.242879e+000, 9.999997e-001, 1.710355e-004, 5.580331e+002, 1.000000e+000, 1.114427e+009, 4.477517e-005, 3.674913e-001, 3.675599e-001, 8.220659e-013, 3.196565e-001, 2.133758e+003, 7.094758e-003, 5.593010e-003, 4.191005e-003, 1.902171e-002, 7.447378e-003, 7.504157e-002, 2.389030e-006, 9.768689e-008, 9.283931e-002, 1.922735e-001, 1.049418e-007, 2.423037e-010, 2.072988e-008, 4.787229e-009, 8.586175e-009, 6.815816e-005, 9.965067e-009, 1.175031e-007, 5.964268e-001, 9.544345e-002, 2.994673e+001
5.281555e+000, 9.999997e-001, 1.693339e-004, 5.636405e+002, 1.000000e+000, 9.231353e+008, 4.012947e-005, 3.988245e-001, 3.988860e-001, 6.696764e-013, 3.124396e-001, 2.159209e+003, 6.832412e-003, 4.990145e-003, 3.766628e-003, 1.792954e-002, 7.271575e-003, 7.596580e-002, 2.157158e-006, 8.828343e-008, 9.092042e-002, 1.947218e-001, 8.966104e-008, 2.268616e-010, 2.231520e-008, 4.370117e-009, 7.791406e-009, 7.489323e-005, 1.105239e-008, 1.184184e-007, 5.975243e-001, 9.544345e-002, 3.000246e+001
5.358906e+000, 9.999997e-001, 1.668811e-004, 5.719248e+002, 1.000000e+000, 6.806743e+008, 3.366753e-005, 4.608201e-001, 4.608717e-001, 5.242964e-013, 3.009115e-001, 2.197208e+003, 6.432716e-003, 4.165280e-003, 3.163126e-003, 1.621751e-002, 6.953832e-003, 7.730435e-002, 1.840406e-006, 7.603106e-008, 8.782801e-002, 1.986302e-001, 6.990040e-008, 2.056970e-010, 2.506728e-008, 3.839631e-009, 6.665377e-009, 8.823749e-005, 1.325794e-008, 1.196888e-007, 5.992146e-001, 9.544345e-002, 3.008822e+001
5.436258e+000, 9.999997e-001, 1.650449e-004, 5.782878e+002, 1.000000e+000, 5.262067e+008, 2.910231e-005, 5.218862e-001, 5.219308e-001, 4.510727e-013, 2.915287e-001, 2.226621e+003, 6.122613e-003, 3.590083e-003, 2.725528e-003, 1.483560e-002, 6.664658e-003, 7.831981e-002, 1.621709e-006, 6.788938e-008, 8.528858e-002, 2.018106e-001, 5.699962e-008, 1.906690e-010, 2.743395e-008, 3.509730e-009, 5.851956e-009, 1.014981e-004, 1.551059e-008, 1.205830e-007, 6.005391e-001, 9.544345e-002, 3.015550e+001
5.513609e+000, 9.999997e-001, 1.636161e-004, 5.833376e+002, 1.000000e+000, 4.206026e+008, 2.572660e-005, 5.819918e-001, 5.820312e-001, 4.170653e-013, 2.837631e-001, 2.250106e+003, 5.875487e-003, 3.168266e-003, 2.395477e-003, 1.369725e-002, 6.405762e-003, 7.911928e-002, 1.463526e-006, 6.214122e-008, 8.317288e-002, 2.044436e-001, 4.805615e-008, 1.793455e-010, 2.941638e-008, 3.299625e-009, 5.239273e-009, 1.146341e-004, 1.778224e-008, 1.212291e-007, 6.016056e-001, 9.544345e-002, 3.020975e+001
5.668312e+000, 9.999997e-001, 1.616599e-004, 5.903965e+002, 1.000000e+000, 2.942684e+008, 2.134717e-005, 6.990389e-001, 6.990716e-001, 3.945307e-013, 2.723624e-001, 2.283197e+003, 5.526925e-003, 2.625070e-003, 1.958987e-003, 1.203617e-002, 5.994390e-003, 8.022484e-002, 1.263208e-006, 5.504351e-008, 8.004592e-002, 2.083121e-001, 3.726329e-008, 1.641630e-010, 3.228809e-008, 3.093303e-009, 4.427963e-009, 1.402405e-004, 2.223815e-008, 1.219773e-007, 6.031338e-001, 9.544345e-002, 3.028752e+001
5.823016e+000, 9.999997e-001, 1.602581e-004, 5.955608e+002, 1.000000e+000, 2.165594e+008, 1.841124e-005, 8.113609e-001, 8.113892e-001, 3.994075e-013, 2.637091e-001, 2.307555e+003, 5.272778e-003, 2.262813e-003, 1.660816e-003, 1.077676e-002, 5.656736e-003, 8.103071e-002, 1.131144e-006, 5.050922e-008, 7.765677e-002, 2.112515e-001, 3.056532e-008, 1.536002e-010, 3.434904e-008, 3.007283e-009, 3.871750e-009, 1.650239e-004, 2.656609e-008, 1.223140e-007, 6.042647e-001, 9.544345e-002, 3.034521e+001
5.977719e+000, 9.999997e-001, 1.592121e-004, 5.994735e+002, 1.000000e+000, 1.648029e+008, 1.633292e-005, 9.190867e-001, 9.191118e-001, 4.146989e-013, 2.569820e-001, 2.326095e+003, 5.081181e-003, 2.007107e-003, 1.447213e-003, 9.797495e-003, 5.378492e-003, 8.164075e-002, 1.037600e-006, 4.739766e-008, 7.579053e-002, 2.135390e-001, 2.610276e-008, 1.459079e-010, 3.584435e-008, 2.982121e-009, 3.471120e-009, 1.889168e-004, 3.070035e-008, 1.223568e-007, 6.051280e-001, 9.544345e-002, 3.038937e+001
6.132422e+000, 9.999997e-001, 1.584092e-004, 6.025120e+002, 1.000000e+000, 1.284278e+008, 1.480254e-005, 1.022532e+000, 1.022555e+000, 4.362313e-013, 2.516588e-001, 2.340545e+003, 4.933141e-003, 1.819118e-003, 1.288746e-003, 9.021846e-003, 5.147890e-003, 8.211498e-002, 9.677483e-007, 4.514228e-008, 7.430851e-002, 2.153508e-001, 2.297309e-008, 1.401303e-010, 3.695262e-008, 2.989273e-009, 3.172021e-009, 2.119264e-004, 3.461693e-008, 1.221933e-007, 6.058018e-001, 9.544345e-002, 3.042394e+001
6.287125e+000, 9.999997e-001, 1.577799e-004, 6.049149e+002, 1.000000e+000, 1.018437e+008, 1.364206e-005, 1.122099e+000, 1.122120e+000, 4.590267e-013, 2.473894e-001, 2.352004e+003, 4.816624e-003, 1.676696e-003, 1.168034e-003, 8.398753e-003, 4.955740e-003, 8.249086e-002, 9.135628e-007, 4.343632e-008, 7.311659e-002, 2.168053e-001, 2.069252e-008, 1.356930e-010, 3.779891e-008, 3.014234e-009, 2.942680e-009, 2.341006e-004, 3.831801e-008, 1.218925e-007, 6.063361e-001, 9.544345e-002, 3.045145e+001
6.441828e+000, 9.999997e-001, 1.572791e-004, 6.068414e+002, 1.000000e+000, 8.183705e+007, 1.274209e-005, 1.218210e+000, 1.218229e+000, 4.833985e-013, 2.439289e-001, 2.361213e+003, 4.723610e-003, 1.566302e-003, 1.074173e-003, 7.892643e-003, 4.794885e-003, 8.279311e-002, 8.703699e-007, 4.210265e-008, 7.214841e-002, 2.179851e-001, 1.898114e-008, 1.322268e-010, 3.846946e-008, 3.049307e-009, 2.763199e-009, 2.555065e-004, 4.182005e-008, 1.215081e-007, 6.067652e-001, 9.544345e-002, 3.047363e+001
6.596531e+000, 9.999997e-001, 1.568755e-004, 6.084024e+002, 1.000000e+000, 6.643684e+007, 1.203179e-005, 1.311271e+000, 1.311289e+000, 5.061259e-013, 2.411005e-001, 2.368689e+003, 4.648530e-003, 1.479199e-003, 9.999877e-004, 7.477883e-003, 4.659696e-003, 8.303890e-002, 8.352656e-007, 4.103340e-008, 7.135576e-002, 2.189500e-001, 1.766699e-008, 1.294830e-010, 3.902333e-008, 3.090271e-009, 2.620478e-009, 2.762174e-004, 4.514582e-008, 1.210806e-007, 6.071128e-001, 9.544345e-002, 3.049168e+001
6.751234e+000, 9.999997e-001, 1.565474e-004, 6.096778e+002, 1.000000e+000, 5.437115e+007, 1.146339e-005, 1.401655e+000, 1.401673e+000, 5.288355e-013, 2.387737e-001, 2.374807e+003, 4.587400e-003, 1.409506e-003, 9.405801e-004, 7.135531e-003, 4.545712e-003, 8.324053e-002, 8.063392e-007, 4.015983e-008, 7.070277e-002, 2.197442e-001, 1.663930e-008, 1.272879e-010, 3.950089e-008, 3.134756e-009, 2.505554e-009, 2.963059e-004, 4.831955e-008, 1.206392e-007, 6.073963e-001, 9.544345e-002, 3.050648e+001
6.905938e+000, 9.999997e-001, 1.562788e-004, 6.107257e+002, 1.000000e+000, 4.479345e+007, 1.100414e-005, 1.489681e+000, 1.489698e+000, 5.485806e-013, 2.368525e-001, 2.379840e+003, 4.537376e-003, 1.353199e-003, 8.925595e-004, 6.851618e-003, 4.449492e-003, 8.340703e-002, 7.822987e-007, 3.943710e-008, 7.016300e-002, 2.204004e-001, 1.582492e-008, 1.255200e-010, 3.992996e-008, 3.181432e-009, 2.412211e-009, 3.158352e-004, 5.136380e-008, 1.202052e-007, 6.076284e-001, 9.544345e-002, 3.051868e+001
7.215344e+000, 9.999997e-001, 1.559000e-004, 6.122094e+002, 1.000000e+000, 3.168939e+007, 1.036117e-005, 1.658717e+000, 1.658733e+000, 5.823272e-013, 2.341045e-001, 2.386985e+003, 4.466484e-003, 1.274381e-003, 8.252852e-004, 6.442140e-003, 4.307745e-003, 8.364419e-002, 7.473508e-007, 3.838675e-008, 6.939008e-002, 2.213397e-001, 1.471035e-008, 1.230630e-010, 4.071661e-008, 3.278962e-009, 2.280747e-009, 3.531416e-004, 5.711421e-008, 1.194539e-007, 6.079558e-001, 9.544345e-002, 3.053612e+001
7.524750e+000, 9.999997e-001, 1.556305e-004, 6.132694e+002, 1.000000e+000, 2.265157e+007, 9.906604e-006, 1.820771e+000, 1.820786e+000, 6.103023e-013, 2.321234e-001, 2.392102e+003, 4.415896e-003, 1.218663e-003, 7.776930e-004, 6.143498e-003, 4.202098e-003, 8.381514e-002, 7.215523e-007, 3.760798e-008, 6.883225e-002, 2.220174e-001, 1.394081e-008, 1.213481e-010, 4.145203e-008, 3.377217e-009, 2.187225e-009, 3.888055e-004, 6.254613e-008, 1.188064e-007, 6.081876e-001, 9.544345e-002, 3.054869e+001
1.000000e+001, 9.999997e-001, 1.556305e-004, 6.132694e+002, 1.000000e+000, 2.265157e+007, 9.906604e-006, 1.820771e+000, 1.820786e+000, 6.103023e-013, 2.321234e-001, 2.392102e+003, 4.415896e-003, 1.218663e-003, 7.776930e-004, 6.143498e-003, 4.202098e-003, 8.381514e-002, 7.215523e-007, 3.760798e-008, 6.883225e-002, 2.220174e-001, 1.394081e-008, 1.213481e-010, 4.145203e-008, 3.377217e-009, 2.187225e-009, 3.888055e-004, 6.254613e-008, 1.188064e-007, 6.081876e-001, 9.544345e-002, 3.054869e+001
